deprivation,covid,logspend,spend
43.989,1,2.269263675078351,9.67
43.989,1,2.1115789554624596,8.26
43.989,1,2.023623448514463,7.57
43.989,1,2.3366492769693576,10.35
43.989,1,2.3793993780419482,10.8
43.989,1,2.3548269844821386,10.54
43.989,1,2.6609885440557144,14.31
43.989,1,2.413607781230755,11.17
43.989,1,1.7742889860920166,5.9
43.989,1,2.1884324127528436,8.92
43.989,1,2.235881269673957,9.35
43.989,1,2.23720117135488,9.37
43.989,1,2.4315085368064087,11.38
43.989,1,1.9361621536629101,6.93
43.989,1,1.9522995098413733,7.04
43.989,1,2.4417940766871435,11.49
43.989,1,2.2825983084966532,9.8
43.989,1,2.324858688298376,10.23
43.989,1,2.3701056667054097,10.7
43.989,1,2.398482874885923,11.01
43.989,1,2.2080216295076127,9.1
43.989,1,1.969798740145573,7.17
43.989,1,2.3856403694052766,10.87
43.989,1,2.3452366341514246,10.44
43.989,1,2.5111707984927523,12.32
43.989,1,2.419646007095326,11.24
43.989,1,2.21254099924876,9.14
43.989,1,2.011886597057713,7.48
43.989,1,2.2651190910859342,9.63
43.989,1,2.1196179428157325,8.33
43.989,1,2.0897987354864047,8.08
43.989,1,2.2975378561167545,9.95
43.989,1,2.1334232702744256,8.44
43.989,1,2.583898589163588,13.25
43.989,1,2.234246811789488,9.34
43.989,1,1.9733003183389377,7.19
43.989,1,2.055570772627377,7.81
43.989,1,2.1573656103403143,8.65
43.989,1,2.2910554965095993,9.89
43.989,1,1.9400297320952482,6.96
43.989,1,2.2192247115313637,9.2
43.989,1,1.9460957833764236,7
43.989,1,2.2945805242343296,9.92
43.989,1,2.432370463264852,11.39
43.989,1,2.7534722115409327,15.7
43.989,1,1.9916798440093462,7.33
43.989,1,2.171928453076097,8.78
43.989,1,2.513873689061297,12.35
43.989,1,2.4353351633117395,11.42
43.989,1,2.3238785781199014,10.22
43.989,1,2.3967309242130908,10.99
43.989,1,2.1534014668830284,8.61
43.989,1,2.0235687270776435,7.57
43.989,1,2.2841353931001387,9.82
43.989,1,2.203991304165666,9.06
43.989,1,2.4498920146911916,11.59
43.989,1,2.3251982286265798,10.23
43.989,1,2.518076258989298,12.4
43.989,1,2.1696560805369383,8.76
43.989,1,2.6554953798533196,14.23
43.989,1,2.5160488533370895,12.38
43.989,1,2.365696676245421,10.65
43.989,1,2.1291262907011204,8.41
43.989,1,2.055943352853506,7.81
43.989,1,2.4198848927436325,11.24
43.989,1,2.108730677404566,8.24
43.989,1,2.0088280572061494,7.45
43.989,1,2.3015024209451553,9.99
43.989,1,2.1179623123555937,8.31
43.989,1,2.027847606939315,7.6
43.989,1,2.086948688056188,8.06
43.989,1,2.524088048457576,12.48
43.989,1,1.8049275028890575,6.08
43.989,1,2.591398311251626,13.35
43.989,1,2.0913560382544976,8.1
43.989,1,2.235132165410909,9.35
43.989,1,2.2818806781449252,9.8
43.989,1,2.484334461194714,11.99
43.989,1,2.2757665655802173,9.74
43.989,1,2.237357540745177,9.37
43.989,1,2.0860266108791747,8.05
43.989,1,2.03171938065707,7.63
43.989,1,2.5682269622942115,13.04
43.989,1,2.2061673788326583,9.08
43.989,1,2.4285550066809583,11.34
43.989,1,2.1683019735889286,8.74
43.989,1,2.5123415517234853,12.33
43.989,1,2.0386106892613696,7.68
43.989,1,2.0041150904468816,7.42
43.989,1,2.341442013456775,10.4
43.989,1,2.330111901210335,10.28
43.989,1,2.5661112315987418,13.02
43.989,1,2.148186298252306,8.57
43.989,1,2.3973094381243185,10.99
43.989,1,2.3175949533637343,10.15
34.06,1,2.3305415882335017,10.28
34.06,1,2.232770251640995,9.33
34.06,1,1.9671061477659404,7.15
34.06,1,2.228293066314158,9.28
34.06,1,2.112695301766663,8.27
34.06,1,2.062003238980217,7.86
34.06,1,2.335564038862136,10.34
34.06,1,2.4306102119436703,11.37
34.06,1,2.578882928171405,13.18
34.06,1,2.012644419125749,7.48
34.06,1,2.3350598032654397,10.33
34.06,1,2.209767734519603,9.11
34.06,1,2.146707000456873,8.56
34.06,1,2.1481813502898324,8.57
34.06,1,2.121259604554231,8.34
34.06,1,2.243981187770543,9.43
34.06,1,2.171473071938391,8.77
34.06,1,2.1863432069086484,8.9
34.06,1,2.2445986675228333,9.44
34.06,1,2.484700753253878,12
34.06,1,2.101503408639213,8.18
34.06,1,2.5304476500602564,12.56
34.06,1,2.0922873521287024,8.1
34.06,1,2.5306424304599626,12.56
34.06,1,2.473950654863236,11.87
34.06,1,2.506042692361315,12.26
34.06,1,2.2291671624571165,9.29
34.06,1,2.3249516422766954,10.23
34.06,1,1.9414423721337586,6.97
34.06,1,2.1712380773630473,8.77
34.06,1,2.0777561054830307,7.99
34.06,1,2.153793231621277,8.62
34.06,1,2.0986583076209087,8.16
34.06,1,2.4952144789249515,12.12
34.06,1,1.8067732588558358,6.09
34.06,1,1.600368035758067,4.95
34.06,1,1.984724028575943,7.28
34.06,1,2.09331273813473,8.11
34.06,1,2.2774351680786675,9.75
34.06,1,1.9780931184616806,7.23
34.06,1,2.3164505912092253,10.14
34.06,1,2.5534436153210947,12.85
34.06,1,2.230925815105706,9.31
34.06,1,2.289391882637701,9.87
34.06,1,2.270729621141816,9.69
34.06,1,1.9170490706771959,6.8
34.06,1,2.3946291469323695,10.96
34.06,1,2.259326093020878,9.58
34.06,1,2.27294116862478,9.71
34.06,1,2.2314613082720736,9.31
34.06,1,2.1177833868221483,8.31
34.06,1,2.1391665784142315,8.49
34.06,1,2.552961357758659,12.85
34.06,1,2.3798655544104608,10.8
34.06,1,1.855330374491664,6.39
34.06,1,2.0840592585848925,8.04
34.06,1,2.306148167096412,10.04
34.06,1,2.5830901526448544,13.24
34.06,1,2.43068792647201,11.37
34.06,1,2.3880285766198455,10.89
34.06,1,2.398815504130863,11.01
34.06,1,2.2922707886656863,9.9
34.06,1,2.5412614401934372,12.7
34.06,1,2.3321385724013823,10.3
34.06,1,1.7323695137803867,5.65
34.06,1,2.237630652221065,9.37
34.06,1,2.267108252373187,9.65
34.06,1,2.150780099071998,8.59
34.06,1,1.806110991816164,6.09
34.06,1,2.4485525108959743,11.57
34.06,1,2.072541594724682,7.94
34.06,1,1.9275751409583541,6.87
34.06,1,2.285788699294732,9.83
34.06,1,2.4240649152185823,11.29
34.06,1,2.3749355915263863,10.75
34.06,1,2.3991635857742226,11.01
34.06,1,2.2357813197615752,9.35
34.06,1,2.1120672791526225,8.27
34.06,1,2.409684774609594,11.13
34.06,1,2.328195700745712,10.26
34.06,1,2.533153597821242,12.59
34.06,1,2.2630125977327276,9.61
34.06,1,2.293527099411467,9.91
34.06,1,2.344576368024456,10.43
34.06,1,2.3018440034202716,9.99
34.06,1,2.5256275790774385,12.5
34.06,1,2.2724806403625717,9.7
34.06,1,2.492570698754143,12.09
34.06,1,2.411339454644623,11.15
34.06,1,2.751162196384519,15.66
34.06,1,2.3920765715347203,10.94
34.06,1,2.608497373429179,13.58
34.06,1,2.4135871741996575,11.17
34.06,1,2.2029804581640766,9.05
34.06,1,2.445275950519167,11.53
34.06,1,2.2077512838483067,9.1
34.06,1,1.9649676868250674,7.13
34.06,1,2.4396410694578834,11.47
34.06,1,2.2539224020903927,9.53
34.06,1,2.1024905491417374,8.19
22.917,1,2.7745411893932865,16.03
22.917,1,2.954394010599558,19.19
22.917,1,2.2041843245634727,9.06
22.917,1,2.7079850745053675,15
22.917,1,3.1142527216688887,22.52
22.917,1,2.29154297245451,9.89
22.917,1,2.204774508049142,9.07
22.917,1,2.736049308351512,15.43
22.917,1,2.268104615144687,9.66
22.917,1,2.5018442344043983,12.2
22.917,1,2.359578851024874,10.59
22.917,1,2.422698279666834,11.28
22.917,1,2.3621782750973503,10.61
22.917,1,2.4474096828688188,11.56
22.917,1,2.7368250173851383,15.44
22.917,1,2.596620207487664,13.42
22.917,1,2.6408802598346774,14.03
22.917,1,2.6220048193776906,13.76
22.917,1,2.502624965876686,12.21
22.917,1,2.296659293015256,9.94
22.917,1,2.493585133330925,12.1
22.917,1,2.45699094146315,11.67
22.917,1,2.3694643425409945,10.69
22.917,1,2.760583169943171,15.81
22.917,1,2.342349707082563,10.41
22.917,1,2.114782089595299,8.29
22.917,1,2.3395811727060725,10.38
22.917,1,2.5438055235613746,12.73
22.917,1,2.5749665203325742,13.13
22.917,1,2.1818952535604663,8.86
22.917,1,2.23989374170271,9.39
22.917,1,2.5697232993532393,13.06
22.917,1,2.3482179894186586,10.47
22.917,1,2.6679704412451817,14.41
22.917,1,2.483312544884327,11.98
22.917,1,2.4125968492134695,11.16
22.917,1,2.4549024314908143,11.65
22.917,1,2.6600664015057527,14.3
22.917,1,2.4747104081621782,11.88
22.917,1,2.9301853183404383,18.73
22.917,1,2.516207398365775,12.38
22.917,1,2.614018706887209,13.65
22.917,1,2.135204316445007,8.46
22.917,1,2.6221706336493864,13.77
22.917,1,2.703336174944998,14.93
22.917,1,2.580703112592113,13.21
22.917,1,2.8525689228316855,17.33
22.917,1,2.3349171193685794,10.33
22.917,1,2.1972602693268284,9
22.917,1,2.1587863624647303,8.66
22.917,1,2.6968141853627747,14.83
22.917,1,2.5015120754392717,12.2
22.917,1,2.5524124637846195,12.84
22.917,1,2.5914649064671855,13.35
22.917,1,2.6937472584270012,14.79
22.917,1,2.5877934421863533,13.3
22.917,1,3.0204454859716634,20.5
22.917,1,2.500404912381865,12.19
22.917,1,2.594777695130607,13.39
22.917,1,2.0123033287361443,7.48
22.917,1,2.260848586178214,9.59
22.917,1,2.5077932657130657,12.28
22.917,1,2.365337831410617,10.65
22.917,1,2.341155790380734,10.39
22.917,1,1.9084445895823372,6.74
22.917,1,2.623235344689602,13.78
22.917,1,2.238399229080549,9.38
22.917,1,2.327395982826719,10.25
22.917,1,2.5057128973738574,12.25
22.917,1,2.45299490220268,11.62
22.917,1,2.4902344693715572,12.06
22.917,1,2.76431105940107,15.87
22.917,1,2.447979547427564,11.56
22.917,1,2.6450116047002754,14.08
22.917,1,2.382048988381801,10.83
22.917,1,2.6966463084166765,14.83
22.917,1,2.3426801882228747,10.41
22.917,1,2.5794187522041283,13.19
22.917,1,2.4216030813116576,11.26
22.917,1,2.3687122154392526,10.68
22.917,1,2.7862247863229244,16.22
22.917,1,2.6190059670403922,13.72
22.917,1,2.521523345716186,12.45
22.917,1,2.6899340812123675,14.73
22.917,1,2.3817655802886835,10.82
22.917,1,2.4275721091268956,11.33
22.917,1,2.631388781883953,13.89
22.917,1,2.2722789968243187,9.7
22.917,1,2.6334151330829147,13.92
22.917,1,2.61012863006925,13.6
22.917,1,2.327586406711145,10.25
22.917,1,2.7823866447364107,16.16
22.917,1,2.2415392626184967,9.41
22.917,1,2.62012375204159,13.74
22.917,1,2.657652133743874,14.26
22.917,1,2.8449955243279654,17.2
22.917,1,2.7407162001465575,15.5
22.917,1,2.188078586246787,8.92
22.917,1,2.5728607751860366,13.1
22.917,1,2.432610608611236,11.39
38.429,1,2.3218071977374306,10.19
38.429,1,2.0648138874271726,7.88
38.429,1,2.6298879904689785,13.87
38.429,1,2.493033626124467,12.1
38.429,1,1.877068526761798,6.53
38.429,1,2.781916163109236,16.15
38.429,1,2.7522416821379982,15.68
38.429,1,1.8764607479189228,6.53
38.429,1,2.4176151984777583,11.22
38.429,1,1.8331292472252645,6.25
38.429,1,2.2576632308797007,9.56
38.429,1,2.037024688063994,7.67
38.429,1,2.0352412923180574,7.65
38.429,1,2.5955692687392355,13.4
38.429,1,2.307945901144998,10.05
38.429,1,2.1811508280892995,8.86
38.429,1,2.4281677051555786,11.34
38.429,1,2.030185137475042,7.62
38.429,1,2.385729701218457,10.87
38.429,1,2.0616342886892407,7.86
38.429,1,2.233932025574254,9.34
38.429,1,2.2158162461494864,9.17
38.429,1,2.038601654279222,7.68
38.429,1,1.817994203022686,6.16
38.429,1,2.1617240269188334,8.69
38.429,1,2.2825750366158832,9.8
38.429,1,1.8844748021290407,6.58
38.429,1,2.359277275030977,10.58
38.429,1,2.4635106085837646,11.75
38.429,1,2.184263957361267,8.88
38.429,1,2.2161907653011412,9.17
38.429,1,2.1812588900751746,8.86
38.429,1,2.5096319117311046,12.3
38.429,1,2.219721362974429,9.2
38.429,1,2.231780682714036,9.32
38.429,1,2.083803695586468,8.03
38.429,1,1.9467084805604398,7.01
38.429,1,2.1381647335523093,8.48
38.429,1,2.5336196296671987,12.6
38.429,1,2.2446181052490215,9.44
38.429,1,1.9162179074588648,6.8
38.429,1,2.305404108607872,10.03
38.429,1,2.0126202849833668,7.48
38.429,1,2.2140110048584885,9.15
38.429,1,2.158583028637436,8.66
38.429,1,2.2124013895358767,9.14
38.429,1,2.2282498160672763,9.28
38.429,1,1.9216109947587616,6.83
38.429,1,2.539287292296814,12.67
38.429,1,2.1818229128443267,8.86
38.429,1,2.456328555753146,11.66
38.429,1,2.144140477455564,8.53
38.429,1,1.7756747540781286,5.9
38.429,1,2.427784205923779,11.33
38.429,1,2.314103308733535,10.12
38.429,1,1.7473771564511626,5.74
38.429,1,2.635375591257059,13.95
38.429,1,2.1028569442060308,8.19
38.429,1,2.2592157687782115,9.58
38.429,1,2.7049000832101546,14.95
38.429,1,1.924923264650954,6.85
38.429,1,2.1459776171159706,8.55
38.429,1,2.2387739046733253,9.38
38.429,1,2.4026663535193706,11.05
38.429,1,2.3624908336205386,10.62
38.429,1,2.025268038069926,7.58
38.429,1,2.5999993770625363,13.46
38.429,1,2.3409145469167854,10.39
38.429,1,2.3750553941560573,10.75
38.429,1,2.088021110265457,8.07
38.429,1,2.2383838506526614,9.38
38.429,1,2.148620382963754,8.57
38.429,1,1.9907588971678838,7.32
38.429,1,1.7946187350877152,6.02
38.429,1,1.7769786870201953,5.91
38.429,1,2.0754360930034688,7.97
38.429,1,2.300661503079686,9.98
38.429,1,1.8985378037307978,6.68
38.429,1,2.191213418778957,8.95
38.429,1,2.077255929471352,7.98
38.429,1,2.0235844269938554,7.57
38.429,1,2.0470282351764264,7.74
38.429,1,2.303530564188126,10.01
38.429,1,2.1378352584357887,8.48
38.429,1,2.078847141822681,8
38.429,1,2.359984369804068,10.59
38.429,1,1.8609911749444288,6.43
38.429,1,2.326585153859062,10.24
38.429,1,2.102007008915257,8.18
38.429,1,2.0057076124348154,7.43
38.429,1,2.3571609918900407,10.56
38.429,1,2.479775665560642,11.94
38.429,1,2.0628268058333923,7.87
38.429,1,2.042735369070468,7.71
38.429,1,2.053228478957782,7.79
38.429,1,2.374531605121667,10.75
38.429,1,2.1869127620946895,8.91
38.429,1,2.470689150875174,11.83
38.429,1,2.3783104951623435,10.79
38.429,1,2.282873308213518,9.8
19.659,1,2.9970192939189904,20.03
19.659,1,2.886850414077999,17.94
19.659,1,2.3584202716881717,10.57
19.659,1,2.5013524789430237,12.2
19.659,1,2.359436481134658,10.58
19.659,1,2.5172803797319085,12.39
19.659,1,2.6975748505503168,14.84
19.659,1,2.484078152077702,11.99
19.659,1,2.354135263488451,10.53
19.659,1,2.3264472498525204,10.24
19.659,1,2.9672142061111315,19.44
19.659,1,2.730455658466248,15.34
19.659,1,2.3785131678343894,10.79
19.659,1,2.4461747385480956,11.54
19.659,1,2.334296338005852,10.32
19.659,1,2.5538371455906455,12.86
19.659,1,2.8250998896296498,16.86
19.659,1,2.5699860376426233,13.07
19.659,1,2.733928753885453,15.39
19.659,1,2.6851367095078196,14.66
19.659,1,2.54656475323055,12.76
19.659,1,2.665123281165698,14.37
19.659,1,2.793601664744015,16.34
19.659,1,2.7723345812195213,16
19.659,1,2.6441715674338835,14.07
19.659,1,2.530609092104489,12.56
19.659,1,2.6852831996457733,14.66
19.659,1,2.6324030825136076,13.91
19.659,1,2.338387549501804,10.36
19.659,1,2.4442913622277245,11.52
19.659,1,2.5183613769949234,12.41
19.659,1,2.4959346201610257,12.13
19.659,1,2.8806945701973428,17.83
19.659,1,2.5171817296334154,12.39
19.659,1,2.5918030012428592,13.35
19.659,1,2.7126525922493023,15.07
19.659,1,2.5827407291750286,13.23
19.659,1,2.836475836473748,17.06
19.659,1,2.668371814864868,14.42
19.659,1,2.537181445642311,12.64
19.659,1,2.5989170275587963,13.45
19.659,1,2.698027186579992,14.85
19.659,1,2.5700805709852017,13.07
19.659,1,2.4731034912714076,11.86
19.659,1,2.3282135354565137,10.26
19.659,1,2.584981753587305,13.26
19.659,1,2.547986291741066,12.78
19.659,1,2.883341447961146,17.87
19.659,1,2.599381562519119,13.46
19.659,1,2.6394506221739693,14.01
19.659,1,2.9577884792450915,19.26
19.659,1,2.541026425492741,12.69
19.659,1,2.412447046180143,11.16
19.659,1,2.5681564485886086,13.04
19.659,1,2.3606992278412386,10.6
19.659,1,2.8231886706398184,16.83
19.659,1,2.588824290865498,13.31
19.659,1,3.0034798834841925,20.16
19.659,1,2.7133837732749413,15.08
19.659,1,2.354680461596109,10.53
19.659,1,2.3368214345575384,10.35
19.659,1,2.582742807469454,13.23
19.659,1,2.920388525650776,18.55
19.659,1,2.8148680356051887,16.69
19.659,1,2.685677589943762,14.67
19.659,1,2.6393783281085,14
19.659,1,2.730632998255305,15.34
19.659,1,2.8044576058249877,16.52
19.659,1,2.446119845017399,11.54
19.659,1,2.655018069882797,14.23
19.659,1,2.6294938042664855,13.87
19.659,1,2.8606979799501038,17.47
19.659,1,2.5730419676784115,13.11
19.659,1,2.6813857859687986,14.61
19.659,1,2.8391213918297304,17.1
19.659,1,3.0414844637408627,20.94
19.659,1,2.4840464155711697,11.99
19.659,1,2.561438287194941,12.95
19.659,1,2.8071360346231327,16.56
19.659,1,2.8897521975547495,17.99
19.659,1,2.647371525977617,14.12
19.659,1,2.586001735804928,13.28
19.659,1,2.8048705364230013,16.52
19.659,1,2.803953327969966,16.51
19.659,1,2.7576225802619345,15.76
19.659,1,2.816624577326402,16.72
19.659,1,2.392188506911213,10.94
19.659,1,2.8364022636541546,17.05
19.659,1,2.6414359124071427,14.03
19.659,1,2.420762037417281,11.25
19.659,1,2.502520289492482,12.21
19.659,1,2.4777483562341613,11.91
19.659,1,2.59263876044412,13.36
19.659,1,2.6302077737307186,13.88
19.659,1,2.949793126614029,19.1
19.659,1,2.896375799557338,18.11
19.659,1,2.659773381052263,14.29
19.659,1,2.8406953189176227,17.13
19.659,1,2.7432745021061185,15.54
19.659,1,2.76166455840197,15.83
33.758,1,2.1644843413249997,8.71
33.758,1,2.272216288855276,9.7
33.758,1,2.730875805341532,15.35
33.758,1,2.1752123168719875,8.8
33.758,1,2.4242373789828187,11.29
33.758,1,2.2866805919592426,9.84
33.758,1,2.1734696928472097,8.79
33.758,1,2.459315278635919,11.7
33.758,1,2.3178808366285275,10.15
33.758,1,2.5464813591729643,12.76
33.758,1,1.8483916681815715,6.35
33.758,1,2.339490147277123,10.38
33.758,1,1.9121291323415404,6.77
33.758,1,2.135720833365676,8.46
33.758,1,2.4331013455412336,11.39
33.758,1,2.201255119574014,9.04
33.758,1,2.450549845186223,11.59
33.758,1,2.2678536713890116,9.66
33.758,1,2.421337921905155,11.26
33.758,1,2.6914196772935877,14.75
33.758,1,2.4784945206886544,11.92
33.758,1,2.4710506610780953,11.83
33.758,1,2.2719646236675013,9.7
33.758,1,2.095053069218877,8.13
33.758,1,2.4213105334730973,11.26
33.758,1,2.117741714071478,8.31
33.758,1,2.088613408585763,8.07
33.758,1,2.267620639933197,9.66
33.758,1,2.281970540631182,9.8
33.758,1,1.9324894411046631,6.91
33.758,1,2.461911803063428,11.73
33.758,1,2.371021411125788,10.71
33.758,1,1.9360152181819348,6.93
33.758,1,2.482205795655991,11.97
33.758,1,2.5521373508563054,12.83
33.758,1,2.3669712932464098,10.67
33.758,1,2.2274239508797513,9.28
33.758,1,2.103112773689384,8.19
33.758,1,2.008298944148261,7.45
33.758,1,2.2341881066818843,9.34
33.758,1,2.3571660214601997,10.56
33.758,1,2.1752709623841127,8.8
33.758,1,2.3986344542238918,11.01
33.758,1,2.7934220899083124,16.34
33.758,1,2.531657644340096,12.57
33.758,1,2.193895876479086,8.97
33.758,1,2.569107061490335,13.05
33.758,1,2.4837364283388705,11.99
33.758,1,2.151889670954278,8.6
33.758,1,2.2074060587390365,9.09
33.758,1,2.326777317716912,10.24
33.758,1,2.155051769477388,8.63
33.758,1,2.071190165612804,7.93
33.758,1,2.0513213241977053,7.78
33.758,1,1.9391641963961146,6.95
33.758,1,2.0445205458555984,7.73
33.758,1,2.3872206487454326,10.88
33.758,1,2.2996409177044383,9.97
33.758,1,2.1673380600539125,8.74
33.758,1,2.130172495660122,8.42
33.758,1,2.511208175541866,12.32
33.758,1,2.327360024877784,10.25
33.758,1,2.1723815921633958,8.78
33.758,1,2.2826689270718705,9.8
33.758,1,2.054760700189371,7.8
33.758,1,2.365885355682928,10.65
33.758,1,2.3665877128108126,10.66
33.758,1,1.9046818683256415,6.72
33.758,1,2.1770217301399195,8.82
33.758,1,2.436615551955146,11.43
33.758,1,2.0869991108639123,8.06
33.758,1,2.170575929562479,8.76
33.758,1,2.354987241522146,10.54
33.758,1,2.1056822325250466,8.21
33.758,1,2.390861866985274,10.92
33.758,1,2.4868651285119125,12.02
33.758,1,2.335261062727966,10.33
33.758,1,2.1268631091646535,8.39
33.758,1,2.140170717516463,8.5
33.758,1,2.0911815024798774,8.09
33.758,1,2.1539616002634774,8.62
33.758,1,2.501378259240225,12.2
33.758,1,2.183069416908782,8.87
33.758,1,2.191825635516434,8.95
33.758,1,2.239578943475172,9.39
33.758,1,2.1438871324172584,8.53
33.758,1,2.22574283922821,9.26
33.758,1,2.614914927730113,13.67
33.758,1,2.1993648975315643,9.02
33.758,1,2.1885462090210783,8.92
33.758,1,2.278276898034388,9.76
33.758,1,2.318765120927739,10.16
33.758,1,2.5702752669082534,13.07
33.758,1,2.0457612265112077,7.74
33.758,1,2.109994224589541,8.25
33.758,1,1.9246160694038255,6.85
33.758,1,2.3415405440595407,10.4
33.758,1,2.4304388042884644,11.36
33.758,1,2.600587202207013,13.47
33.758,1,2.399889611740269,11.02
28.857,1,2.512174251795767,12.33
28.857,1,2.5115885892494774,12.32
28.857,1,2.509984046259639,12.3
28.857,1,2.4389860110695003,11.46
28.857,1,2.4532830791588043,11.63
28.857,1,2.2400724477364404,9.39
28.857,1,1.8365455583151966,6.27
28.857,1,2.295470718027848,9.93
28.857,1,2.3720745207008207,10.72
28.857,1,2.5381662048111493,12.66
28.857,1,2.740953969760465,15.5
28.857,1,2.7808471442506866,16.13
28.857,1,2.563233842740143,12.98
28.857,1,2.467325636186052,11.79
28.857,1,2.4751681315992142,11.88
28.857,1,2.4755666018334797,11.89
28.857,1,2.2231628916747277,9.24
28.857,1,2.0182767252626777,7.53
28.857,1,2.452491544097626,11.62
28.857,1,2.071340878677469,7.94
28.857,1,2.2237370084569394,9.24
28.857,1,2.1397242538390193,8.5
28.857,1,2.5763822494309334,13.15
28.857,1,2.6085179414801547,13.58
28.857,1,2.150772945139255,8.59
28.857,1,2.5998914849652612,13.46
28.857,1,2.4951820564683924,12.12
28.857,1,2.169027120749711,8.75
28.857,1,2.207575425518146,9.09
28.857,1,2.03244858018026,7.63
28.857,1,2.5656317799234456,13.01
28.857,1,2.2596042944756976,9.58
28.857,1,2.403961084356624,11.07
28.857,1,2.1305179134838337,8.42
28.857,1,2.264877707762099,9.63
28.857,1,2.1342257781766407,8.45
28.857,1,2.439517913136172,11.47
28.857,1,2.2169000297478445,9.18
28.857,1,2.0599503858916424,7.85
28.857,1,2.3498518510578483,10.48
28.857,1,1.9950690475874076,7.35
28.857,1,2.5207074348335725,12.44
28.857,1,2.254134790273977,9.53
28.857,1,2.1289320866498413,8.41
28.857,1,1.9960090541141564,7.36
28.857,1,2.1910635862913073,8.94
28.857,1,1.9193386297450934,6.82
28.857,1,2.265633232600608,9.64
28.857,1,2.2800485837932625,9.78
28.857,1,2.38450195815522,10.85
28.857,1,2.4096309420293984,11.13
28.857,1,2.2498953969154654,9.49
28.857,1,2.4004699275777757,11.03
28.857,1,2.176237548857895,8.81
28.857,1,2.5169380187975436,12.39
28.857,1,2.5468696034072558,12.77
28.857,1,2.12407120889534,8.37
28.857,1,2.4169287294069135,11.21
28.857,1,2.4472926170716236,11.56
28.857,1,2.735604288507372,15.42
28.857,1,2.3476925833835893,10.46
28.857,1,2.3836651817490835,10.84
28.857,1,2.233952427007599,9.34
28.857,1,2.411644362668702,11.15
28.857,1,2.6004160775398497,13.47
28.857,1,2.3852330191510953,10.86
28.857,1,2.6271610594271833,13.83
28.857,1,2.453998614930008,11.63
28.857,1,2.4201491519537455,11.25
28.857,1,2.5201902514186756,12.43
28.857,1,2.2674151948974446,9.65
28.857,1,1.986202004252157,7.29
28.857,1,2.3856309089632908,10.87
28.857,1,2.6624458591904956,14.33
28.857,1,2.4123573853494453,11.16
28.857,1,2.1483283363555556,8.57
28.857,1,2.094738322168533,8.12
28.857,1,2.544724467005307,12.74
28.857,1,2.3522731783644657,10.51
28.857,1,2.362012487526344,10.61
28.857,1,2.3940070207880377,10.96
28.857,1,2.5058772239398523,12.25
28.857,1,2.228861476789229,9.29
28.857,1,2.1553195160555885,8.63
28.857,1,2.2859243115722614,9.83
28.857,1,2.2460461178470807,9.45
28.857,1,1.9767368688168012,7.22
28.857,1,2.179839683651314,8.84
28.857,1,2.356379459653852,10.55
28.857,1,2.2464012737067747,9.45
28.857,1,2.3971367003799973,10.99
28.857,1,2.4012170494138574,11.04
28.857,1,2.4082789612717614,11.11
28.857,1,2.385108388223601,10.86
28.857,1,2.5528169529967135,12.84
28.857,1,2.393960909192418,10.96
28.857,1,1.8906865858990682,6.62
28.857,1,2.337343231996609,10.35
28.857,1,2.4000726144051985,11.02
28.857,1,2.5399036137218887,12.68
11.281,1,2.837689946898148,17.08
11.281,1,2.9787824394095175,19.66
11.281,1,2.9343856040080607,18.81
11.281,1,3.403524313313409,30.07
11.281,1,3.1453657646935005,23.23
11.281,1,2.8587271860969827,17.44
11.281,1,2.9760889276512326,19.61
11.281,1,3.144100027765805,23.2
11.281,1,2.974807758140074,19.59
11.281,1,3.2968508542703785,27.03
11.281,1,2.8541990834567192,17.36
11.281,1,3.1570613833287746,23.5
11.281,1,2.6670414787579007,14.4
11.281,1,2.674558189647817,14.51
11.281,1,2.935983599784002,18.84
11.281,1,2.7272698460005396,15.29
11.281,1,2.7106490027772265,15.04
11.281,1,2.9803689087847687,19.7
11.281,1,2.8944596155882065,18.07
11.281,1,3.210005700483933,24.78
11.281,1,3.12263660096184,22.71
11.281,1,3.409393337895213,30.25
11.281,1,2.6860529275216916,14.67
11.281,1,2.844710299210102,17.2
11.281,1,3.0649032565834657,21.43
11.281,1,2.7304896669131242,15.34
11.281,1,2.5052608357786794,12.25
11.281,1,3.007445242878674,20.24
11.281,1,2.961554332187303,19.33
11.281,1,2.4671074081471867,11.79
11.281,1,2.6430099694234563,14.06
11.281,1,2.8423926384420555,17.16
11.281,1,2.891724759703556,18.02
11.281,1,2.907174069290706,18.3
11.281,1,2.566491965932989,13.02
11.281,1,2.7639595565877877,15.86
11.281,1,3.172656028893115,23.87
11.281,1,3.1653988448944173,23.7
11.281,1,2.8847690868798215,17.9
11.281,1,2.639382973876874,14
11.281,1,2.6059874922952315,13.54
11.281,1,2.605626083527511,13.54
11.281,1,2.6830819631466394,14.63
11.281,1,3.0681728584817787,21.5
11.281,1,2.863466258604368,17.52
11.281,1,2.753428466546176,15.7
11.281,1,3.0274865513184452,20.65
11.281,1,3.13711433725025,23.04
11.281,1,2.4165699501628275,11.21
11.281,1,3.012447136357534,20.34
11.281,1,2.9842504406214565,19.77
11.281,1,2.7748264171502637,16.04
11.281,1,2.805739066521975,16.54
11.281,1,2.9109674972845156,18.37
11.281,1,2.6560202394508665,14.24
11.281,1,2.8803571411408155,17.82
11.281,1,2.8644731385622104,17.54
11.281,1,2.7185104827291324,15.16
